osm_id,name,operator,telecom,building,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,source_layer,lat,lon,geometry
,Intergate Seattle West Building A,,,data_center,,,,,,polygons,47.4920054,-122.29325950687618,"MULTIPOLYGON (((-122.2936511 47.4924373, -122.2936944 47.4926643, -122.2935437 47.492688, -122.2934691 47.4924844, -122.2931875 47.4925249, -122.2929166 47.4917299, -122.2932377 47.4916786, -122.2932572 47.4917385, -122.2933233 47.4917293, -122.2933431 47.4917849, -122.2934335 47.491771, -122.2935845 47.4922427, -122.2936923 47.4922259, -122.2937186 47.4923106, -122.2936155 47.4923274, -122.2936511 47.4924373)))"
,,,,yes,,,,,,polygons,47.25016455,-119.81449029999999,"MULTIPOLYGON (((-119.8147711 47.2510109, -119.8133845 47.2497295, -119.8142095 47.2493182, -119.8155961 47.2505996, -119.8147711 47.2510109)))"
,,,,yes,,,,,,polygons,47.2435881,-119.86559589876578,"MULTIPOLYGON (((-119.8664488 47.2441036, -119.8653506 47.2441014, -119.8653523 47.2437154, -119.865046 47.2437148, -119.8650485 47.2431529, -119.8653374 47.2431535, -119.8653378 47.243056, -119.8661292 47.2430576, -119.866128 47.2433257, -119.8662238 47.2433259, -119.8662232 47.2434614, -119.8661458 47.2434612, -119.8661443 47.2437974, -119.8664501 47.2437981, -119.8664488 47.2441036)))"
,,,,yes,,,,,,polygons,47.2388186,-119.85935927482828,"MULTIPOLYGON (((-119.8598557 47.2390644, -119.8588666 47.2390678, -119.8588628 47.2385728, -119.859852 47.2385694, -119.8598557 47.2390644)))"
,,,,yes,,,,,,polygons,47.23826235,-119.85936634995791,"MULTIPOLYGON (((-119.8588679 47.2384398, -119.8588685 47.2380841, -119.8598648 47.2380849, -119.8598642 47.2384405, -119.8588679 47.2384398)))"
,Geneseo Communications Inc,,,yes,,,,,,polygons,41.55026945,-90.48240922544755,"MULTIPOLYGON (((-90.4828935 41.5505509, -90.481915 41.550541, -90.4819249 41.549988, -90.4829035 41.5499979, -90.4828935 41.5505509)))"
,,,,data_center,,,,,,polygons,37.36167785000001,-121.94383063443405,"MULTIPOLYGON (((-121.9451097 37.362911, -121.9446405 37.3620343, -121.9445824 37.362054, -121.9440417 37.3610433, -121.9440846 37.3610177, -121.9436186 37.3601465, -121.9429428 37.3603749, -121.9429666 37.3604193, -121.942847 37.3604597, -121.9429499 37.3606518, -121.9428862 37.3606734, -121.9434022 37.3616365, -121.943158 37.3617192, -121.943348 37.3620738, -121.9435914 37.3619913, -121.9441226 37.3629825, -121.9441769 37.3629641, -121.9442659 37.3631304, -121.944381 37.3630914, -121.9444109 37.3631473, -121.9451097 37.362911)))"
,Equinix SE3 Data Center,,,data_center,,,,,,polygons,47.6144218,-122.33974278213995,"MULTIPOLYGON (((-122.3398267 47.6146048, -122.3397852 47.6146408, -122.3394198 47.6144237, -122.3396693 47.6142356, -122.3397031 47.6142051, -122.3400657 47.6144199, -122.3398267 47.6146048)))"
,QTS Piscataway,,,data_center,,,,,,polygons,40.5574623,-74.48445497022735,"MULTIPOLYGON (((-74.4848599 40.55863, -74.4855426 40.5582836, -74.4855086 40.5582449, -74.4855935 40.5582019, -74.4854525 40.5580413, -74.4854636 40.5580357, -74.4854413 40.5580102, -74.4854764 40.5579925, -74.4847112 40.557115, -74.4849394 40.5570001, -74.4847926 40.5568318, -74.4847643 40.5568461, -74.4846348 40.556698, -74.4844226 40.5568051, -74.4836554 40.5559279, -74.4836186 40.5559465, -74.4835966 40.5559214, -74.4835846 40.5559274, -74.4834475 40.5557716, -74.4833551 40.5558186, -74.4833231 40.5557822, -74.4826573 40.5561208, -74.483352 40.5569094, -74.4833915 40.5568893, -74.4842016 40.5578096, -74.4841582 40.5578317, -74.4848599 40.55863)))"
,,,,data_center,,,,,,polygons,29.4782474,-98.69068968333296,"MULTIPOLYGON (((-98.6898112 29.4782832, -98.689645 29.4781922, -98.6896968 29.4781206, -98.689863 29.4782116, -98.6902168 29.4777224, -98.6900669 29.4776403, -98.6902049 29.4774495, -98.6903548 29.4775316, -98.6904454 29.4774062, -98.6908499 29.4776279, -98.6910484 29.4773535, -98.6916679 29.477693, -98.6914694 29.4779674, -98.6916652 29.4780747, -98.6915668 29.4782108, -98.6917293 29.4782999, -98.6915899 29.4784926, -98.6914274 29.4784035, -98.6908612 29.4791865, -98.6896414 29.478518, -98.6898112 29.4782832)))"
,,,,data_center,,,,,,polygons,29.4798727,-98.69275447677299,"MULTIPOLYGON (((-98.6938705 29.4792586, -98.694072 29.479369, -98.6938996 29.4796074, -98.6939609 29.4796409, -98.6938789 29.4797543, -98.6938176 29.4797207, -98.6937411 29.4798265, -98.693661 29.4799373, -98.6936275 29.4799189, -98.6933037 29.4803666, -98.6931357 29.4802745, -98.6923275 29.4813921, -98.6918112 29.4811091, -98.6917637 29.4811748, -98.6909953 29.4807536, -98.6911823 29.480495, -98.6913032 29.4805613, -98.692648 29.478702, -98.6925303 29.4786375, -98.6927238 29.4783699, -98.6935014 29.4787961, -98.6934448 29.4788744, -98.6939486 29.4791505, -98.6938705 29.4792586)))"
,,,,data_center,,,,,,polygons,29.48105375,-98.69662770704156,"MULTIPOLYGON (((-98.6960181 29.4813899, -98.6958847 29.4817474, -98.6956539 29.4816821, -98.6957873 29.4813247, -98.6956177 29.4812767, -98.695705 29.4810428, -98.6957827 29.4810647, -98.6960209 29.4804264, -98.6960978 29.4804482, -98.6961309 29.4803596, -98.6963134 29.4804112, -98.6963234 29.4803843, -98.6971895 29.4806292, -98.6971275 29.4807956, -98.6975232 29.4809075, -98.6972167 29.4817289, -98.6960181 29.4813899)))"
,,,,industrial,,,,,,polygons,33.13589335,-96.66096508093065,"MULTIPOLYGON (((-96.6614833 33.1355743, -96.6617608 33.1355771, -96.6617518 33.1362096, -96.6618179 33.1362103, -96.6618169 33.1362802, -96.6617512 33.1362796, -96.6617488 33.1364461, -96.6601662 33.1364303, -96.6601798 33.1354772, -96.6608297 33.1354837, -96.6608288 33.1355447, -96.6613312 33.1355497, -96.6613317 33.1355175, -96.6614841 33.135519, -96.6614833 33.1355743)))"
,"Facebook Prineville Data Center, phase 2",,,data_center,,,,,,polygons,44.29560965,-120.88422366159185,"MULTIPOLYGON (((-120.8849696 44.2963157, -120.8843275 44.2949036, -120.8845897 44.2948897, -120.8840651 44.2937362, -120.8838215 44.293793, -120.8836875 44.2934984, -120.8829201 44.2936772, -120.8842012 44.2964947, -120.8849696 44.2963157)))"
,Massachusetts Green High Performance Computing Center,,,yes,,,,,,polygons,42.202493000000004,-72.60787525499427,"MULTIPOLYGON (((-72.6078661 42.2029504, -72.607782 42.2029112, -72.6073107 42.202636, -72.6077574 42.2021675, -72.6078086 42.2021973, -72.6078567 42.2022227, -72.6079874 42.2020919, -72.6084402 42.20235, -72.6078661 42.2029504)))"
,Flexential - Englewood Data Center,,,yes,,,,,,polygons,39.5589462,-104.83753258198578,"MULTIPOLYGON (((-104.8388832 39.5592631, -104.8381554 39.5592645, -104.8381563 39.5595164, -104.8376946 39.5595172, -104.8376939 39.5592965, -104.8376696 39.5592965, -104.8376695 39.5592575, -104.8372921 39.559258, -104.8372924 39.5594176, -104.8368173 39.5594182, -104.8368169 39.5592592, -104.8363319 39.5592599, -104.8363317 39.5591559, -104.8361835 39.5591561, -104.8361823 39.5586651, -104.8368109 39.5586642, -104.8368106 39.5585174, -104.8373075 39.5585167, -104.8373079 39.5586747, -104.8376604 39.5586741, -104.8376603 39.5586358, -104.8376951 39.5586357, -104.8376945 39.5584739, -104.8381666 39.5584729, -104.8381673 39.5586728, -104.8387836 39.5586714, -104.8388815 39.5587365, -104.8388832 39.5592631)))"
,VISA Data Center,,,yes,,,,,,polygons,39.0488058,-77.44542140410007,"MULTIPOLYGON (((-77.4467706 39.0494435, -77.4456615 39.0492651, -77.4455845 39.0495539, -77.4449406 39.0494503, -77.4450178 39.0491608, -77.4438572 39.0489741, -77.443947 39.0486375, -77.443755 39.0486066, -77.4438441 39.0482727, -77.4440284 39.0483024, -77.444115 39.0479777, -77.445242 39.048159, -77.4452693 39.0480566, -77.4460418 39.0481808, -77.4460176 39.0482718, -77.4470393 39.0484362, -77.4467706 39.0494435)))"
,Hurricane Electric Fremont 1,,,yes,,,,,,polygons,37.48998375,-121.93101147935295,"MULTIPOLYGON (((-121.9314638 37.4898833, -121.9311408 37.4895469, -121.9310069 37.4896239, -121.9309322 37.4895654, -121.9305839 37.4898402, -121.9309535 37.4902227, -121.9311524 37.4901011, -121.9311369 37.4900842, -121.9314638 37.4898833)))"
,Hurricane Electric Fremont 2,,,yes,,,,,,polygons,37.47183805,-121.92033145317303,"MULTIPOLYGON (((-121.9211001 37.4724053, -121.9202187 37.4727182, -121.9198802 37.4721177, -121.9198473 37.4721294, -121.9196764 37.4718264, -121.9195696 37.4717797, -121.9196103 37.4717136, -121.919562 37.4716232, -121.9195949 37.4716115, -121.9194248 37.4713096, -121.9204382 37.4709499, -121.9206677 37.4713572, -121.9205358 37.471404, -121.9205643 37.4714547, -121.9207895 37.4713747, -121.9208407 37.4714654, -121.9206154 37.4715454, -121.920648 37.4716032, -121.9208143 37.4715441, -121.9209865 37.4718497, -121.9208202 37.4719087, -121.9208474 37.4719569, -121.9210141 37.4718978, -121.9211566 37.4721506, -121.9209899 37.4722098, -121.9211001 37.4724053)))"
,Equinix SV6,,,data_center,,,,,,polygons,37.3995434,-122.01455511828144,"MULTIPOLYGON (((-122.0146965 37.3998986, -122.0145235 37.3998603, -122.0145309 37.3998393, -122.014437 37.3998186, -122.0144302 37.3998097, -122.0144325 37.3997911, -122.0144511 37.3997379, -122.0143794 37.399722, -122.0143942 37.3996796, -122.0142524 37.3996482, -122.0143554 37.3993545, -122.0147352 37.3994386, -122.0147506 37.3993947, -122.0148644 37.3994199, -122.0146965 37.3998986)))"
,Apple Prineville Data Center,,,data_center,,,,,,polygons,44.2893513,-120.87507055,"MULTIPOLYGON (((-120.8754652 44.2894985, -120.8754622 44.2892001, -120.8746759 44.2892041, -120.8746789 44.2895025, -120.8754652 44.2894985)))"
,,,,yes,,,,,,polygons,47.23772725,-119.86354042251872,"MULTIPOLYGON (((-119.8663159 47.2376218, -119.8663037 47.2375091, -119.8630589 47.2376708, -119.8630464 47.2375543, -119.8628646 47.2375634, -119.862898 47.2378729, -119.8630738 47.2378642, -119.8630651 47.2377837, -119.8663159 47.2376218)))"
,,,,yes,,,,,,polygons,47.239483500000006,-119.88300923002723,"MULTIPOLYGON (((-119.8814162 47.2397604, -119.8814153 47.2391959, -119.8828928 47.2391948, -119.8828931 47.2393611, -119.8831934 47.2393609, -119.8831932 47.239208, -119.8846023 47.239207, -119.8846031 47.2397579, -119.88321 47.2397588, -119.8832098 47.2396059, -119.8828139 47.2396062, -119.8828141 47.2397594, -119.8814162 47.2397604)))"
,,,,yes,,,,,,polygons,47.2385673,-119.8830783362805,"MULTIPOLYGON (((-119.8827974 47.2388523, -119.8827971 47.238653, -119.8831648 47.2386527, -119.8831651 47.2388429, -119.8846977 47.2388419, -119.8847059 47.2383051, -119.8831491 47.2382977, -119.8831494 47.2384816, -119.8828438 47.2384819, -119.8828436 47.2383104, -119.8814544 47.2383114, -119.8814552 47.2388532, -119.8827974 47.2388523)))"
,,,,yes,,,,,,polygons,47.2394877,-119.85940592530889,"MULTIPOLYGON (((-119.8599093 47.2397458, -119.8599162 47.2392359, -119.8589025 47.2392296, -119.8588957 47.2397395, -119.8599093 47.2397458)))"
,,,,data_center,,,,,,polygons,33.9176631,-118.38635558122915,"MULTIPOLYGON (((-118.3857638 33.9179842, -118.3857637 33.9178641, -118.3854979 33.9178642, -118.3854978 33.9177426, -118.3857623 33.9177425, -118.3857622 33.9175836, -118.385697 33.9175837, -118.385697 33.9174716, -118.3869488 33.917471, -118.3869491 33.9179836, -118.3857638 33.9179842)))"
,DRT LAX12,,,data_center,,,,,,polygons,33.915514,-118.384618492729,"MULTIPOLYGON (((-118.3843323 33.9159438, -118.3842013 33.915944, -118.3842014 33.9160097, -118.384032 33.9160098, -118.3840315 33.9157895, -118.3839968 33.9157895, -118.3839957 33.9152103, -118.3842205 33.91521, -118.3842205 33.9152385, -118.3852402 33.9152372, -118.3852415 33.9159446, -118.3851579 33.9159447, -118.3851581 33.9161076, -118.3843326 33.9161086, -118.3843323 33.9159438)))"
,DRT LAX10,,,commercial,,,,,,polygons,34.04733745,-118.25749012195543,"MULTIPOLYGON (((-118.2576419 34.0471052, -118.2576441 34.0471068, -118.2576644 34.0470852, -118.2580993 34.0473649, -118.2580704 34.0473959, -118.2580753 34.0473991, -118.2580629 34.0474123, -118.2580603 34.0474105, -118.2580319 34.0474408, -118.2580339 34.0474421, -118.2580214 34.0474554, -118.2580188 34.0474537, -118.2580149 34.0474577, -118.2580236 34.0474634, -118.2579594 34.0475319, -118.257953 34.0475278, -118.2578975 34.047587, -118.2578905 34.0475824, -118.2578509 34.0476246, -118.2578546 34.047627, -118.2578516 34.0476302, -118.2578534 34.0476314, -118.2578433 34.0476421, -118.2578415 34.0476409, -118.2578377 34.047645, -118.2578342 34.0476426, -118.2578217 34.047656, -118.257835 34.0476646, -118.2578117 34.0476895, -118.2577973 34.0476802, -118.2577862 34.0476921, -118.2577911 34.0476952, -118.2577874 34.0476992, -118.2577891 34.0477003, -118.2577796 34.0477104, -118.2577776 34.0477091, -118.2577744 34.0477126, -118.2577706 34.0477102, -118.2577389 34.047744, -118.2577437 34.0477471, -118.2577362 34.0477551, -118.2577385 34.0477566, -118.257671 34.0478286, -118.2576572 34.0478196, -118.257658 34.0478187, -118.2576528 34.0478153, -118.2576558 34.0478122, -118.2576433 34.0478041, -118.2576406 34.047807, -118.2576349 34.0478032, -118.2576372 34.0478008, -118.2576252 34.047793, -118.2576226 34.0477958, -118.2576167 34.047792, -118.25762 34.0477885, -118.257608 34.0477807, -118.2576064 34.0477824, -118.2575786 34.0477643, -118.2575817 34.047761, -118.257571 34.047754, -118.2575679 34.0477574, -118.2575633 34.0477544, -118.2575661 34.0477515, -118.2575558 34.0477448, -118.2575531 34.0477477, -118.2575488 34.0477449, -118.2575521 34.0477414, -118.2575407 34.047734, -118.2575379 34.047737, -118.2575347 34.0477349, -118.2575332 34.0477364, -118.2575158 34.047725, -118.2575089 34.0477324, -118.2574673 34.0477054, -118.2574742 34.0476981, -118.257454 34.0476849, -118.2574577 34.047681, -118.2574473 34.0476742, -118.2574441 34.0476776, -118.2574396 34.0476747, -118.2574425 34.0476716, -118.2574317 34.0476646, -118.257429 34.0476676, -118.2574247 34.0476648, -118.2574274 34.0476618, -118.2574167 34.0476549, -118.2574118 34.0476601, -118.2573854 34.047643, -118.2573882 34.04764, -118.2573729 34.0476301, -118.2573703 34.0476328, -118.257363 34.0476281, -118.2573658 34.0476252, -118.2573509 34.0476155, -118.2573472 34.0476194, -118.2573283 34.0476071, -118.2573304 34.0476049, -118.2573147 34.0475947, -118.2573126 34.047597, -118.2573074 34.0475936, -118.2573098 34.0475911, -118.2572935 34.0475805, -118.2572911 34.0475831, -118.2572722 34.0475707, -118.257274 34.0475688, -118.2572586 34.0475588, -118.257257 34.0475606, -118.2572493 34.0475557, -118.2572515 34.0475534, -118.2572381 34.0475447, -118.257236 34.047547, -118.2572288 34.0475423, -118.2572307 34.0475403, -118.257217 34.0475315, -118.2572145 34.0475341, -118.2571943 34.047521, -118.2571963 34.0475189, -118.2571802 34.0475085, -118.2571783 34.0475106, -118.257173 34.0475072, -118.2571749 34.0475052, -118.2571589 34.0474948, -118.2571572 34.0474966, -118.2571391 34.0474849, -118.2571425 34.0474812, -118.2571265 34.0474708, -118.2571232 34.0474743, -118.2571175 34.0474706, -118.2571204 34.0474675, -118.2571046 34.0474573, -118.2571016 34.0474604, -118.2570792 34.0474459, -118.2570813 34.0474436, -118.2570777 34.0474412, -118.25708 34.0474387, -118.2570693 34.0474318, -118.2570664 34.0474348, -118.2570621 34.047432, -118.2570652 34.0474288, -118.2570548 34.0474221, -118.2570519 34.0474251, -118.2570478 34.0474225, -118.257051 34.0474191, -118.257039 34.0474113, -118.2570355 34.047415, -118.2570155 34.047402, -118.2570082 34.0474098, -118.2569672 34.0473831, -118.2569738 34.047376, -118.2569524 34.0473621, -118.2569563 34.0473579, -118.256945 34.0473506, -118.2569417 34.0473541, -118.2569378 34.0473516, -118.2569409 34.0473484, -118.2569308 34.0473418, -118.2569281 34.0473447, -118.2569226 34.0473411, -118.2569251 34.0473384, -118.2569147 34.0473317, -118.2569102 34.0473365, -118.2568823 34.0473184, -118.2568854 34.0473151, -118.2568737 34.0473075, -118.2568706 34.0473108, -118.2568647 34.0473069, -118.2568673 34.0473041, -118.2568555 34.0472964, -118.2568522 34.0473, -118.2568462 34.0472959, -118.2568495 34.0472923, -118.2568379 34.0472849, -118.2568344 34.0472883, -118.2568299 34.0472855, -118.2568289 34.0472873, -118.2568139 34.0472776, -118.2568267 34.047264, -118.2568308 34.0472666, -118.2568435 34.047253, -118.2568398 34.0472506, -118.2568451 34.0472449, -118.2568498 34.0472479, -118.2568587 34.0472384, -118.2568548 34.0472358, -118.2568618 34.0472283, -118.256865 34.0472304, -118.2568723 34.0472227, -118.2568686 34.0472203, -118.2568897 34.0471978, -118.2568951 34.0472013, -118.2569035 34.0471923, -118.2569005 34.0471904, -118.256905 34.0471856, -118.2569083 34.0471877, -118.2569158 34.0471798, -118.256913 34.047178, -118.2569161 34.0471747, -118.2569186 34.0471763, -118.2569272 34.047167, -118.2569232 34.0471644, -118.2569394 34.0471472, -118.2569426 34.0471492, -118.2569555 34.0471354, -118.2569478 34.0471304, -118.2569701 34.0471062, -118.2569786 34.0471117, -118.2569916 34.0470979, -118.2569872 34.047095, -118.2570028 34.0470784, -118.2570066 34.0470808, -118.2570147 34.0470721, -118.2570115 34.04707, -118.2570164 34.0470647, -118.2570198 34.0470669, -118.2570265 34.0470598, -118.2570234 34.0470578, -118.2570278 34.0470531, -118.257031 34.0470552, -118.25704 34.0470456, -118.2570355 34.0470428, -118.257041 34.047037, -118.2570386 34.0470351, -118.2570931 34.0469728, -118.2571578 34.0469056, -118.2572116 34.0468473, -118.2572485 34.046872, -118.2572498 34.0468706, -118.2574288 34.0469864, -118.257427 34.0469882, -118.2574505 34.0470036, -118.2574523 34.0470016, -118.2575955 34.0470942, -118.2575937 34.0470962, -118.2576125 34.0471082, -118.2576143 34.0471063, -118.2576262 34.0470937, -118.2576419 34.0471052)))"
,One Wilshire,,,commercial,,,,,,polygons,34.04784645,-118.25559165728063,"MULTIPOLYGON (((-118.2556102 34.0474515, -118.2557006 34.0475103, -118.2556708 34.0475428, -118.255695 34.0475585, -118.2557304 34.0475192, -118.2558751 34.0476122, -118.2558383 34.0476519, -118.2558361 34.0476543, -118.2560096 34.0477647, -118.2558148 34.0479789, -118.2558217 34.0480206, -118.2557534 34.0480954, -118.2557039 34.0481002, -118.2554941 34.0483289, -118.2551972 34.0481368, -118.2551996 34.0481342, -118.255062 34.0480457, -118.2551814 34.0479334, -118.2551731 34.0479282, -118.2555805 34.0474839, -118.2556102 34.0474515)))"
,Bank of America Data Center,,,yes,,,,,,polygons,37.49441845,-77.2374980259234,"MULTIPOLYGON (((-77.2364219 37.4946826, -77.2365339 37.4945829, -77.236517 37.4945709, -77.2375829 37.4936226, -77.2376272 37.4936542, -77.2377924 37.4935072, -77.2380652 37.4937018, -77.238006 37.4937544, -77.2385516 37.4941432, -77.2384446 37.4942385, -77.2384824 37.494266, -77.2374108 37.4952011, -77.2373802 37.4951792, -77.2372635 37.4952831, -77.2364219 37.4946826)))"
,UF Research Computing Center,,,university,,,,,,polygons,29.6726004,-82.29992356246987,"MULTIPOLYGON (((-82.2998509 29.673018, -82.2995151 29.672827, -82.2996581 29.6726396, -82.299716 29.6725612, -82.3000095 29.6721638, -82.3000341 29.6721778, -82.3003194 29.6723401, -82.3003425 29.672354, -82.2998509 29.673018)))"
,CyrusOne Data Center,,,data_center,,,,,,polygons,39.0259331,-77.41469503828125,"MULTIPOLYGON (((-77.4150239 39.0270104, -77.4136248 39.0267189, -77.4138747 39.0259627, -77.4139619 39.0259823, -77.4139675 39.0259663, -77.4139327 39.0259614, -77.4139421 39.0259048, -77.4139039 39.025891, -77.4139224 39.0258237, -77.4138431 39.0258026, -77.4141536 39.0248099, -77.4156584 39.0252324, -77.4153897 39.0261476, -77.4150427 39.0260641, -77.4150052 39.0261892, -77.4152634 39.0262414, -77.4150239 39.0270104)))"
,NAP of the Americas,,,yes,,,,,,polygons,25.782359,-80.1930886460739,"MULTIPOLYGON (((-80.1923892 25.7827937, -80.1923841 25.7826491, -80.1924095 25.7826483, -80.1923917 25.7821398, -80.1923735 25.7821403, -80.1923694 25.7820231, -80.1937546 25.7819834, -80.1937593 25.7821175, -80.193732 25.7821182, -80.1937382 25.7822961, -80.1937757 25.782295, -80.1937801 25.7824219, -80.1937508 25.7824228, -80.1937572 25.7826069, -80.1937856 25.7826061, -80.1937904 25.7827443, -80.1936575 25.7827481, -80.193657 25.7827337, -80.192524 25.7827662, -80.1925249 25.7827898, -80.1923892 25.7827937)))"
,CyrusOne Data Center,,,data_center,,,,,,polygons,39.02412755,-77.43410699203193,"MULTIPOLYGON (((-77.434457 39.0251786, -77.4338172 39.025175, -77.4338184 39.0250471, -77.432504 39.0250397, -77.4325085 39.0245583, -77.432277 39.024557, -77.4322867 39.0235138, -77.432592 39.0235155, -77.4325905 39.0236787, -77.4337951 39.0236855, -77.4337965 39.0235346, -77.4344533 39.0235383, -77.4344513 39.0237577, -77.4357793 39.0237535, -77.435782 39.0236223, -77.4359212 39.0236252, -77.4359417 39.0244986, -77.4357258 39.0244974, -77.4357224 39.0248616, -77.4357693 39.0248619, -77.4357684 39.0249642, -77.4344591 39.0249568, -77.434457 39.0251786)))"
,Facebook Altoona Data Center 1,,,data_center,,,,,,polygons,41.664254299999996,-93.51469048582383,"MULTIPOLYGON (((-93.5123764 41.6641468, -93.5124867 41.6636866, -93.5139326 41.66388, -93.5139928 41.663629, -93.515422 41.6638202, -93.5153602 41.6640779, -93.5171398 41.6643161, -93.5170308 41.6647709, -93.5166638 41.6647218, -93.5166289 41.6648674, -93.5126825 41.6643393, -93.5127177 41.6641925, -93.5123764 41.6641468)))"
,Facebook Altoona Data Center 2,,,data_center,,,,,,polygons,41.66582955,-93.50878539109712,"MULTIPOLYGON (((-93.5104521 41.6661644, -93.5101171 41.666563, -93.5097998 41.6664308, -93.5096969 41.6665686, -93.5061946 41.6651098, -93.5062873 41.6649856, -93.5059887 41.6648612, -93.5063027 41.6644405, -93.5075579 41.6649633, -93.5076658 41.6648188, -93.5089497 41.6653536, -93.5088443 41.6654947, -93.5104521 41.6661644)))"
,,,,data_center,,,,,,polygons,37.333636999999996,-121.8879793940124,"MULTIPOLYGON (((-121.8886807 37.3339099, -121.8886539 37.3338225, -121.8885493 37.3336626, -121.8880665 37.3330036, -121.8879226 37.3330711, -121.8879306 37.3330831, -121.8878424 37.3331233, -121.8878248 37.3331019, -121.8877438 37.3331399, -121.8877603 37.3331622, -121.8876682 37.3332048, -121.8876629 37.3331979, -121.887657 37.3332005, -121.8876451 37.3331866, -121.887576 37.3332212, -121.887586 37.3332334, -121.8875805 37.3332367, -121.8875871 37.3332448, -121.8874989 37.3332876, -121.8874907 37.333278, -121.8874249 37.3333089, -121.8874295 37.3333159, -121.8873804 37.3333394, -121.8873885 37.333347, -121.8872452 37.3334106, -121.8874093 37.3336114, -121.8877044 37.3340102, -121.8878063 37.3341595, -121.8878465 37.3341317, -121.8879216 37.334264, -121.8886807 37.3339099)))"
,Apollo Cable Landing Station,,,data_center,,,,,,polygons,40.15704355,-74.10158204999999,"MULTIPOLYGON (((-74.1019863 40.1572411, -74.1011159 40.1571304, -74.1011778 40.156846, -74.1020482 40.1569567, -74.1019863 40.1572411)))"
,Cable & Wireless Cable Landing Station,,,commercial,,,,,,polygons,40.84367885,-72.88339654858378,"MULTIPOLYGON (((-72.8835275 40.8439274, -72.88338 40.8440409, -72.8829699 40.8437362, -72.8831188 40.8436215, -72.8829186 40.8434728, -72.8831911 40.8432629, -72.8833716 40.843397, -72.8834108 40.8433668, -72.8835381 40.8434613, -72.8834978 40.8434924, -72.8838328 40.8437413, -72.8835599 40.8439514, -72.8835275 40.8439274)))"
,Equinix DC10,,,data_center,,,,,,polygons,39.02101365,-77.4515204098318,"MULTIPOLYGON (((-77.4512319 39.0218142, -77.4505185 39.0213614, -77.4517494 39.0201813, -77.4521777 39.0204531, -77.4522146 39.0204177, -77.4522874 39.0204639, -77.4522464 39.0205033, -77.4524627 39.0206406, -77.4521078 39.0209808, -77.4522114 39.0210465, -77.4517651 39.0214743, -77.4516576 39.0214061, -77.4512319 39.0218142)))"
,,,,data_center,,,,,,polygons,38.9157914,-77.49198783838767,"MULTIPOLYGON (((-77.4918349 38.9169629, -77.4910358 38.9167068, -77.4921408 38.9146198, -77.4929399 38.914876, -77.4918349 38.9169629)))"
,,,,,,,,,,polygons,38.98670165,-77.44214510017717,"MULTIPOLYGON (((-77.4422448 38.9881748, -77.444117 38.986265, -77.4432912 38.9855105, -77.4424647 38.9848556, -77.4413704 38.9854686, -77.4409872 38.9858806, -77.440396 38.9871383, -77.4422448 38.9881748)))"
,,,,data_center,,,,,,polygons,38.9914141,-77.4365159,"MULTIPOLYGON (((-77.4372551 38.9914112, -77.4370457 38.9918147, -77.4357767 38.991417, -77.4359861 38.9910135, -77.4372551 38.9914112)))"
,,,,data_center,,,,,,polygons,38.99057695,-77.43704890000001,"MULTIPOLYGON (((-77.4379141 38.9905918, -77.4376771 38.9910395, -77.4361837 38.9905621, -77.4364207 38.9901144, -77.4379141 38.9905918)))"
,,,,data_center,,,,,,polygons,38.9906991,-77.44882945,"MULTIPOLYGON (((-77.4493768 38.9911799, -77.4480089 38.9906254, -77.4482821 38.9902183, -77.44965 38.9907728, -77.4493768 38.9911799)))"
,,,,data_center,,,,,,polygons,38.99168785,-77.44858312829237,"MULTIPOLYGON (((-77.4493983 38.9922973, -77.4474778 38.991501, -77.4477679 38.9910783, -77.4496884 38.9918747, -77.4493983 38.9922973)))"
,,,,data_center,,,,,,polygons,38.78993535,-77.5482309,"MULTIPOLYGON (((-77.5492582 38.7902249, -77.5472036 38.7902249, -77.5472036 38.7896458, -77.5492582 38.7896458, -77.5492582 38.7902249)))"
,Amazon Web Services Datacenter Complex,,,,,,,,,polygons,38.7776967,-77.55849165361678,"MULTIPOLYGON (((-77.5586675 38.7794198, -77.5605085 38.7769785, -77.5583159 38.7759735, -77.5564748 38.7784149, -77.5586675 38.7794198)))"
,,,,data_center,,,,,,polygons,38.79223155,-77.54846951808406,"MULTIPOLYGON (((-77.5497628 38.7924612, -77.547171 38.7924652, -77.5471825 38.7919096, -77.5473192 38.7919101, -77.5473198 38.7919857, -77.5497636 38.7920019, -77.5497628 38.7924612)))"
,,,,data_center,,,,,,polygons,38.79106485,-77.5483863220428,"MULTIPOLYGON (((-77.5495702 38.7913198, -77.5473474 38.7913186, -77.5473473 38.7914272, -77.5472019 38.7914272, -77.5472024 38.7908099, -77.5495707 38.7908111, -77.5495702 38.7913198)))"
,Amazon Web Services Datacenter Complex,,,,,,,,,polygons,40.0938316,-82.75182030455673,"MULTIPOLYGON (((-82.7539882 40.0951776, -82.7541169 40.0929862, -82.7525881 40.0929165, -82.7514669 40.0926415, -82.7507481 40.0923953, -82.7496216 40.0923132, -82.7495465 40.094677, -82.7496055 40.0950422, -82.7539882 40.0951776)))"
,Amazon AWS: Hilliard Data Center,,,,,,,,,polygons,40.05984825,-83.1342860159829,"MULTIPOLYGON (((-83.1372571 40.0616507, -83.1369996 40.0620366, -83.1326866 40.0630548, -83.1314421 40.0580458, -83.135798 40.0570768, -83.1372571 40.0616507)))"
