id,name,state,county,facility_area_sqft,lat,lon,source_layer,source_file
00775412069,,NV,Washoe County,92133.0,39.56692084061534,-119.54522686760028,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00775412072,,NV,Washoe County,90711.0,39.56575835137741,-119.54797410085595,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00775412073,,NV,Washoe County,89076.0,39.56510625130509,-119.54768980080748,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00777196805,Allentown-TekPark,PA,Lehigh County,146248.0,40.54423619107065,-75.65431290741553,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00777679751,Meta,NM,Valencia County,654617.0,34.83028297052059,-106.77647063706308,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00778989332,,CO,Douglas County,28132.0,39.55907170105136,-104.83358763919367,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00780063735,PG&E Datacenter,CA,Solano County,55270.0,38.24625878204932,-122.06720998673869,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00781370600,CyrusOne PHX6,AZ,Maricopa County,98354.0,33.26757617844676,-111.88253182214665,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00788027103,Facebook Altoona Data Center 4,IA,Polk County,606958.0,41.66773731235317,-93.5163985612244,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793087858,Digital Realty IAD41 (Building P),VA,Loudoun County,396985.0,39.00867671486767,-77.45822142581041,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793087859,Amazon IAD118,VA,Loudoun County,105629.0,39.018507335901674,-77.43883923491136,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793622740,Aligned Ashburn,VA,Loudoun County,140140.0,39.01362014126083,-77.47057790756796,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793888408,Equinix Ashburn DC15,VA,Loudoun County,76665.0,39.02250015234666,-77.45025584399268,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793888427,Sabey Intergate.Ashburn (Building A),VA,Loudoun County,131966.0,39.01449812159213,-77.4799880049684,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793888429,NTT Ashburn VA5 Data Center,VA,Loudoun County,124046.0,39.01829557276318,-77.47261400700225,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00793888430,NTT Ashburn VA4 Data Center,VA,Loudoun County,160282.0,39.01986885247179,-77.4725949606788,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00794147654,CloudHQ LC1,VA,Loudoun County,499194.0,39.01015664517334,-77.46278492885698,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00794147655,CloudHQ LC2,VA,Loudoun County,252770.0,39.01176419603625,-77.46245654474913,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00794147657,Amazon IAD146,VA,Loudoun County,103076.0,38.9967245725433,-77.43559835674785,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00795384117,PHX-10,AZ,Maricopa County,246184.0,33.40794624396243,-112.36482981743815,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00796933516,Equinix Ashburn DC21,VA,Loudoun County,78961.0,39.01182265065321,-77.45455808439559,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00802054282,,NY,Westchester County,13426.0,40.951269750405764,-73.89790099960555,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00802160675,Meta New Albany Data Center,OH,Licking County,663286.0,40.06527171787832,-82.74890966242867,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00807374322,,WA,Grant County,216848.0,47.23709780537748,-119.8951561143571,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00808979618,EdgeCore,AZ,Maricopa County,112901.0,33.344131138754335,-111.6195525034396,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00812630939,Comcast,MI,Wayne County,953.0,42.21390200001323,-83.19821400000001,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00813532303,SAP COS02,CO,El Paso County,47705.0,38.98888835974735,-104.78638139764935,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00813688319,,WA,Douglas County,102013.0,47.40724312100206,-120.2139654565477,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00814061068,,WA,Douglas County,13946.0,47.39214942683649,-120.21746237328999,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00814061069,,WA,Douglas County,4004.0,47.39179410004563,-120.21787734999982,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00814061070,,WA,Douglas County,4003.0,47.391756904098365,-120.2175143749647,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00814061071,,WA,Douglas County,7706.0,47.39175897510766,-120.2169013334627,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00815057182,Facebook Fort Worth Datacenter,TX,Tarrant County,753193.0,32.98829583281708,-97.2554600255551,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00815078625,Charles Schwab Data Center,TX,Denton County,79688.0,33.004502129194734,-97.24615495491396,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00817338831,Amazon IAD140,VA,Loudoun County,215095.0,38.98145515417609,-77.4175500441367,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00817338832,Amazon IAD141,VA,Loudoun County,216850.0,38.98238771254631,-77.4167856863848,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00818167571,1623 Farnam,NE,Douglas County,35689.0,41.25729103361583,-95.93784939082518,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00818790301,Credit Suisse: Clifton Data Center,NJ,Passaic County,140278.0,40.83344999607061,-74.1402186895567,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00819981888,,TN,Davidson County,93318.0,36.03268133759001,-86.63779793677823,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00821081357,Amazon Web Services,OH,Franklin County,151703.0,40.10257307151942,-83.1996986090437,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00821081358,Amazon Web Services,OH,Franklin County,159123.0,40.103586628963164,-83.1997637520824,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00828135845,Amazon IAD84,VA,Prince William County,152692.0,38.8161031223026,-77.65249934084503,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00828228235,StrongMind,AZ,Maricopa County,20604.0,33.342616247713266,-111.84097388722815,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830138727,BB&T Data Center,NC,Wake County,143011.0,35.839325206702256,-78.32812683838715,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881731,Microsoft,IA,Polk County,153956.0,41.51674074828143,-93.70254178906356,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881732,Microsoft,IA,Polk County,149149.0,41.51584274137181,-93.70251346931218,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881733,Microsoft,IA,Polk County,144428.0,41.5158179370744,-93.70630110395007,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881734,Microsoft,IA,Polk County,146482.0,41.51671171276783,-93.70635081713183,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881742,Microsoft,IA,Polk County,145134.0,41.51850163161288,-93.70633127239608,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881743,Microsoft,IA,Polk County,143145.0,41.517606606016116,-93.7063124996927,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881744,Microsoft,IA,Polk County,141016.0,41.51764119065465,-93.70249272354833,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830881745,Microsoft,IA,Polk County,141225.0,41.51853822500233,-93.70252494893269,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830885773,Microsoft,IA,Warren County,239270.0,41.49787064306023,-93.78703936226475,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830885774,Microsoft,IA,Warren County,243678.0,41.49891302864557,-93.78707464281725,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00830931210,Facebook Altoona Data Center 5,IA,Polk County,628003.0,41.67117312225116,-93.51662854518422,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00832622369,,NY,Niagara County,16242.0,43.07483783638032,-78.94480168233245,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00835601088,Lumen,UT,Washington County,1833.0,37.062799199655686,-113.54474869182133,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00836947535,Myndshift Technologies,AZ,Maricopa County,21279.0,33.47542082249551,-111.71916515034209,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00837139011,ForceAmp.com,IA,Johnson County,2709.0,41.703998424478854,-91.58707810457734,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00838817907,TierPoint - Charlotte Data Center,NC,Mecklenburg County,61578.0,35.17319550189212,-80.9281209975006,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00838817943,SEGRA,NC,Mecklenburg County,18094.0,35.180053426012265,-80.92635689076968,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00841813139,CoreSite Chicago Data Center (CH2),IL,Cook County,61773.0,41.86279831305618,-87.64130393635244,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00842544718,Norma Beach Cable Landing Station,WA,Snohomish County,2369.0,47.86469753279464,-122.28415777716295,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00843314844,,AZ,Pima County,14373.0,32.092706483207095,-110.78742365957719,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844359206,Google,NV,Clark County,143869.0,36.056288380442616,-115.00857680765697,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844359207,Google,NV,Clark County,141227.0,36.05880161382709,-115.00879721733386,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844371952,Google,AL,Jackson County,144996.0,34.9136919358168,-85.74742813692481,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844371953,Google,AL,Jackson County,141947.0,34.91367641738197,-85.74593535678355,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844374689,,VA,Loudoun County,140157.0,39.05060777386236,-77.5400258996867,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844386860,Google,TX,Ellis County,144574.0,32.44212970719258,-97.06248797347524,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844386861,Google,TX,Ellis County,138230.0,32.44355545089075,-97.06333284249686,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844389014,Google,TN,Montgomery County,169736.0,36.62458167653138,-87.26129639057423,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844391358,Google NBY-1,OH,Licking County,145177.0,40.06114460722927,-82.76429366972576,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844394339,Meta Sarpy Data center,NE,Sarpy County,666382.0,41.12354217069119,-96.14419028998033,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844394340,Meta Sarpy Data center,NE,Sarpy County,515084.0,41.120731999310195,-96.14485433047682,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00844394357,Google,NE,Sarpy County,152487.0,41.13497469466853,-96.14672977480356,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00845775548,JPMorgan Chase,CO,Broomfield County,188160.0,39.98908743748672,-105.02070322444693,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00850342266,Marquette-Adams Telephone Coop,WI,Marquette County,8257.0,43.78218427328896,-89.57480850448691,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00850965775,Compass Data Center,TX,Ellis County,41692.0,32.53872184532015,-96.804396257992,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00852039781,Amazon IAD119,VA,Loudoun County,127104.0,39.01693014125531,-77.43938662806684,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00860433344,Flexential Portland - Hillsboro 4,OR,Washington County,97536.0,45.55520512998273,-122.93988400686503,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00863162820,Stream Chicago II,IL,Cook County,215922.0,41.99912438131275,-87.95776458161538,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00863162822,STACK Chicago CHI01,IL,Cook County,298471.0,42.006843875852,-87.96519018575371,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00863162825,Stream Chicago I,IL,Cook County,120616.0,42.00260065820328,-87.95113481547399,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00871694597,Turnkey Internet,NY,Albany County,10465.0,42.74544108847024,-73.75919958242348,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00871745265,Microsoft,IA,Dallas County,220735.0,41.540709217348976,-93.82789533434017,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00873137563,,NC,Catawba County,203410.0,35.5903923643093,-81.26456965310366,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00874506250,Amazon Web Services,OH,Franklin County,161757.0,40.06014718926057,-83.13490722876958,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00876020641,Iron Mountain,WA,Spokane County,14085.0,47.594616140243275,-117.53714762552474,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00878795698,amnet Data Center,CT,Western Connecticut Planning Region,10526.0,41.09183280598617,-73.51671558521066,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00880052062,,KS,Johnson County,58095.0,38.94066934722939,-94.75523183735761,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00882977350,CloudHQ MCC1,VA,Prince William County,399915.0,38.717028377885455,-77.49989682110625,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00883809860,Meta Forest City datacenter,NC,Rutherford County,319829.0,35.316554514924,-81.82513233085027,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00886028872,Amazon IAD128,VA,Loudoun County,105735.0,39.01608221259819,-77.43838436569268,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00886330269,Microsoft,VA,Loudoun County,155317.0,39.07478688334023,-77.56412899431636,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00888253616,NTT Silicon Valley SV1 Data Center,CA,Santa Clara County,38759.0,37.36905321130347,-121.95533775020122,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00891031651,T5 Data Center,GA,Fulton County,149055.0,34.07592247657671,-84.26431627074264,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00894425613,,TN,Davidson County,191585.0,36.21535165955505,-86.78368364527593,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00897226574,Amazon IAD125,VA,Loudoun County,104431.0,38.948089538166386,-77.56054492011098,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00897226575,Amazon IAD124,VA,Loudoun County,104434.0,38.94989544830295,-77.56045170040849,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00899634245,Stack Infrastructure Portland 3 Data Center -Bld POR3a,OR,Washington County,94010.0,45.554197103944304,-122.93791223873745,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00903236619,,MI,Wayne County,46220.0,42.32617958756391,-83.06975885855375,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00903642490,Family History Center,ID,Bear Lake County,4081.0,42.317295842348535,-111.3042449169628,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00904453635,,TN,Grainger County,1232.0,36.328073950553836,-83.37670351660657,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00909455922,42310 THUNDERBALL DR,VA,Loudoun County,78907.0,39.04409911181553,-77.5396744253525,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00909742340,QTS Data Center Bld 2,OR,Washington County,172698.0,45.55876356137954,-122.92963139645839,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00914613836,Amazon PDX91,OR,Morrow County,210994.0,45.83792394838973,-119.68835481078412,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00914616809,Amazon PDX92,OR,Morrow County,211026.0,45.837540247569144,-119.69312909809459,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00914616810,Amazon Web Services us-west-2,OR,Morrow County,211938.0,45.846654614374444,-119.60564495354758,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00916046040,,CO,Arapahoe County,184275.0,39.729478071116986,-104.71275427482882,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00916148870,,NY,Erie County,41938.0,43.04498475079566,-78.74920687191288,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00918871786,QTS Data Center Bld 3,OR,Washington County,171585.0,45.55877963410689,-122.93190590213918,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00918871787,QTS Data Center Bld 5,OR,Washington County,168921.0,45.55880139187874,-122.93522042560193,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00918871788,QTS Data Center Bld 4,OR,Washington County,173993.0,45.5587812168356,-122.93294634090127,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00918873142,Flexential Portland - Hillsboro 3,OR,Washington County,337274.0,45.559469442156384,-122.93824742619341,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00919948160,,WI,Racine County,9094.0,42.67566516635273,-87.91840525370044,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00923148801,Lumen Cleveland,OH,Cuyahoga County,29490.0,41.50506588325723,-81.65777529837548,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00930043986,SU Green Data Center,NY,Onondaga County,12169.0,43.01207616834648,-76.11592528923454,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00930849744,Amazon IAD163,VA,Loudoun County,131936.0,39.03230534445815,-77.42970207458241,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00931369845,Johns Hopkins Data Center,MD,Baltimore city,3880.0,39.29355879768687,-76.55173790938491,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00931732650,Ebay,UT,Salt Lake County,146408.0,40.56409515233066,-112.05062821391914,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00933393863,Edgeconnex Data Center,CA,Sacramento County,29318.0,38.59229735741739,-121.27743720748433,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00938592711,,AZ,Maricopa County,224651.0,33.43946838545604,-112.3770584915453,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00940821791,Omnis Network,AZ,Maricopa County,16956.0,33.39440984512777,-111.95249099702062,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00942557184,Travelers Insurance,NE,Sarpy County,182408.0,41.12784313945287,-96.14504543454542,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00942604537,Flexential Nashville - Franklin,TN,Williamson County,74934.0,35.92045930433349,-86.81557369600324,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00944024849,,IA,Polk County,6991.0,41.55808334363262,-93.52766189092017,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00944024851,,IA,Polk County,16920.0,41.55813064318698,-93.52815685258032,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00946014659,,OK,Tulsa County,8589.0,36.08125144033206,-95.8541491705349,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00954433119,Amazon IAD175,VA,Loudoun County,86503.0,38.979867991405555,-77.42547991599417,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00958153770,,GA,Muscogee County,116660.0,32.49826721190269,-84.8835713174046,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00958662382,Amazon IAD147,VA,Loudoun County,102767.0,38.99501200382876,-77.43535922197498,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00958728802,E-Foam,FL,Orange County,8403.0,28.577943298712636,-81.56454528552736,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00959969621,,CT,South Central Connecticut Planning Region,53967.0,41.47880657858901,-72.80100588134881,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00961071564,SimpleHelix,AL,Madison County,16411.0,34.7454310001572,-86.69188299975418,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00965755845,CenturyLink,OR,Marion County,24529.0,44.93802973611572,-123.03368547875327,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975064000,Digital Realty Atlanta ATL11,GA,Douglas County,313479.0,33.746561602113815,-84.57973805393436,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975064000,Digital Realty Atlanta ATL11,GA,Cobb County,313479.0,33.746561602113815,-84.57973805393436,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975064004,Switch Data Center,GA,Douglas County,171499.0,33.75502503782062,-84.58726858074978,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975484796,Amazon Web Services,OH,Franklin County,170922.0,40.059325155885155,-83.13460627634682,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975484797,Amazon Web Services,OH,Franklin County,133709.0,40.05830889449401,-83.13409055935804,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00975484798,Amazon Web Services,OH,Franklin County,142297.0,40.06077960066598,-83.13275276040426,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00977653854,CyrusOne PHX7,AZ,Maricopa County,138671.0,33.266358037761506,-111.88190865991771,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00977653858,CyrusOne PHX4,AZ,Maricopa County,103008.0,33.2687661963882,-111.88251618115733,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00977653859,CyrusOne PHX5,AZ,Maricopa County,102958.0,33.269741071416476,-111.88158696587298,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00978632013,Northwest Data Center and Communications Hub,CA,Santa Clara County,10145.0,37.43343706484073,-122.18073854179177,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00978934687,Digital Crossroad,IN,Lake County,116014.0,41.707418451036666,-87.52019308155617,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00983627455,CyrusOne NVA7,VA,Loudoun County,60930.0,39.02630118372146,-77.43402771215538,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00984796364,Switch Las Vegas 10,NV,Clark County,206411.0,36.055585829479206,-115.2230609078074,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00984953813,Amazon IAD174,VA,Loudoun County,132388.0,39.02891562520285,-77.42747327984164,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00984953814,Amazon IAD164,VA,Loudoun County,132374.0,39.03047299575455,-77.42894228408753,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00985207884,Vantage VA12,VA,Loudoun County,115613.0,39.00177881929864,-77.43807112136984,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00986829280,Microsoft,VA,Loudoun County,97581.0,39.07550786595816,-77.56303534723706,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00989325195,Verizon Wireless Mew Building,TX,Tarrant County,176383.0,32.97215494101558,-97.15661083483384,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00989735623,Amazon IAD152,VA,Loudoun County,156644.0,38.91657561831895,-77.47974227140159,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00989735624,Amazon IAD151,VA,Loudoun County,155542.0,38.916150911627575,-77.47870521719227,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00990537813,Amazon IAD83,VA,Loudoun County,156166.0,38.947946059437584,-77.52310750749479,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00990537821,Amazon Web Services,VA,Loudoun County,16739.0,38.946539218555614,-77.52218796260958,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00990537857,Amazon IAD122,VA,Loudoun County,153273.0,38.955863227653474,-77.49717993007393,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00990537858,CyrusOne Sterling IX,VA,Loudoun County,266078.0,38.95830777005175,-77.50575020782452,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996723585,Iron Mountain VA-2,VA,Prince William County,158664.0,38.77724872325061,-77.54596524435513,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996723586,Iron Mountain VA-1,VA,Prince William County,163790.0,38.77791724644345,-77.547073196661,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996723587,Amazon Web Services,VA,Prince William County,149064.0,38.78015146527289,-77.53988381836808,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996723588,Amazon Web Services,VA,Prince William County,214748.0,38.77845091390774,-77.53942706487335,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996723589,Amazon Web Services,VA,Prince William County,214662.0,38.779342501302715,-77.54289591312165,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996899486,Amazon IAD102,VA,Prince William County,214338.0,38.73597010187111,-77.50490133103251,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996899487,Amazon IAD101,VA,Prince William County,214330.0,38.735440154226055,-77.50569511718139,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996899488,Amazon IAD100,VA,Prince William County,214611.0,38.73459785381264,-77.506642396707,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00996899489,CloudHQ MCC2,VA,Prince William County,351091.0,38.723181946660446,-77.49900908655816,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00998933381,Rackspace Somerset NYC1,NJ,Somerset County,18407.0,40.54452566835303,-74.53775798797324,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
00998933389,Rackspace Belmont NYC2,NJ,Somerset County,57471.0,40.54083886834628,-74.53749197400815,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01000784035,Amazon Web Services,VA,Prince William County,112502.0,38.74305258344758,-77.53338365008187,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01003348567,QTS Ashburn-Shellhorn DC1,VA,Loudoun County,156810.0,38.99807915433332,-77.47557114316258,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01007825570,QTS Atlanta Data Center 2,GA,Fulton County,283307.0,33.77750521515184,-84.41955232430595,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01010260674,,TX,Bexar County,109489.0,29.418988042416917,-98.78747099882361,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01010260675,Microsoft TRP3 (SAT46),TX,Medina County,228897.0,29.412976988788397,-98.80637444993899,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01010260676,Microsoft,TX,Bexar County,228882.0,29.41579676372189,-98.80331595094908,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01010260677,Microsoft,TX,Bexar County,228885.0,29.415795638786996,-98.80451479994059,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01011125238,Pewaukee Data Center,WI,Waukesha County,47298.0,43.05138860290855,-88.21666504030928,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01013396352,CenturyLink,NV,Clark County,11601.0,36.18299775012923,-115.06266954999842,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01015704066,EdgeConneX PHX02 Data Center,AZ,Maricopa County,654105.0,33.35201067934632,-111.64752987065916,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01015995259,Amazon IAD601,VA,Prince William County,14469.0,38.77885736291117,-77.55711533400657,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01017048670,Switch Edge 1,NV,Clark County,27670.0,36.05914890088559,-115.21368205577333,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01017460713,Switch Las Vegas 4,NV,Clark County,27777.0,36.143646142312384,-115.07677875306494,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
